route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
1,246071024607201,246071024607201+1158212+1,Grand Central,440,1,,1,1,1
1,246071024607201,246071024607201+1158214+0,Greystone,443,0,,12,1,0
2,246071024607201,246071024607201+1158218+1,Grand Central,4608,1,,3,1,1
1,246071024607201,246071024607201+1158220+1,Greystone,461,0,,12,1,1
2,246071024607201,246071024607201+1158225+1,Southeast,4649,0,,14,1,1
1,246071024607201,246071024607201+1158227+1,Greystone,465,0,,12,1,1
2,246071024607201,246071024607201+1158229+1,Southeast,4661,0,,14,1,1
1,246071024607201,246071024607201+1158231+1,Greystone,469,0,,12,1,1
1,246071024607201,246071024607201+1158234+0,Grand Central,4744,1,,1,1,0
1,246071024607201,246071024607201+1158238+0,Greystone,483,0,,12,1,0
2,246071024607201,246071024607201+1158242+1,Southeast,4908,1,,3,1,1
2,246071024607201,246071024607201+1158244+0,Wassaic,4949,0,,14,1,0
2,246071024607201,246071024607201+1158246+0,Wassaic,4961,0,,14,1,0
2,246071024607201,246071024607201+1158248+0,Grand Central,500,1,,3,1,0
2,246071024607201,246071024607201+1158264+0,North White Plains,501,0,,14,1,0
2,246071024607201,246071024607201+1158266+1,Grand Central,502,1,,3,1,1
2,246071024607201,246071024607201+1158271+1,North White Plains,503,0,,14,1,1
2,246071024607201,246071024607201+1158273+1,Grand Central,504,1,,3,1,1
2,246071024607201,246071024607201+1158275+1,North White Plains,505,0,,14,1,1
2,246071024607201,246071024607201+1158277+1,Grand Central,506,1,,3,1,1
2,246071024607201,246071024607201+1158279+1,North White Plains,507,0,,14,1,1
2,246071024607201,246071024607201+1158281+1,Grand Central,508,1,,3,1,1
2,246071024607201,246071024607201+1158283+1,North White Plains,509,0,,14,1,1
2,246071024607201,246071024607201+1158287+1,North White Plains,511,0,,14,1,1
2,246071024607201,246071024607201+1158290+1,Grand Central,512,1,,3,1,1
2,246071024607201,246071024607201+1158298+1,North White Plains,513,0,,14,1,1
2,246071024607201,246071024607201+1158300+1,Grand Central,514,1,,3,1,1
2,246071024607201,246071024607201+1158304+1,North White Plains,515,0,,14,1,1
2,246071024607201,246071024607201+1158311+0,North White Plains,517,0,,14,1,0
2,246071024607201,246071024607201+1158318+0,North White Plains,519,0,,14,1,0
2,246071024607201,246071024607201+1158321+1,Grand Central,520,1,,3,1,1
2,246071024607201,246071024607201+1158324+1,Grand Central,522,1,,3,1,1
2,246071024607201,246071024607201+1158328+0,North White Plains,523,0,,14,1,0
2,246071024607201,246071024607201+1158330+0,North White Plains,525,0,,14,1,0
2,246071024607201,246071024607201+1158337+1,Grand Central,528,1,,3,1,1
2,246071024607201,246071024607201+1158340+0,North White Plains,529,0,,14,1,0
2,246071024607201,246071024607201+1158348+0,North White Plains,533,0,,14,1,0
2,246071024607201,246071024607201+1158364+0,North White Plains,537,0,,14,1,0
2,246071024607201,246071024607201+1158369+0,Grand Central,538,1,,3,1,0
2,246071024607201,246071024607201+1158377+0,Grand Central,540,1,,3,1,0
2,246071024607201,246071024607201+1158380+0,North White Plains,541,0,,14,1,0
2,246071024607201,246071024607201+1158383+0,Grand Central,544,1,,3,1,0
2,246071024607201,246071024607201+1158385+0,North White Plains,545,0,,14,1,0
2,246071024607201,246071024607201+1158390+1,North White Plains,547,0,,14,1,1
2,246071024607201,246071024607201+1158395+0,Grand Central,548,1,,3,1,0
2,246071024607201,246071024607201+1158401+1,North White Plains,551,0,,14,1,1
2,246071024607201,246071024607201+1158403+0,Grand Central,552,1,,3,1,0
2,246071024607201,246071024607201+1158407+0,Grand Central,554,1,,3,1,0
2,246071024607201,246071024607201+1158420+1,North White Plains,557,0,,14,1,1
2,246071024607201,246071024607201+1158423+0,Grand Central,558,1,,3,1,0
2,246071024607201,246071024607201+1158427+1,North White Plains,559,0,,14,1,1
2,246071024607201,246071024607201+1158431+0,Grand Central,560,1,,3,1,0
2,246071024607201,246071024607201+1158437+0,Grand Central,562,1,,3,1,0
2,246071024607201,246071024607201+1158440+1,North White Plains,563,0,,14,1,1
2,246071024607201,246071024607201+1158443+0,Grand Central,564,1,,3,1,0
2,246071024607201,246071024607201+1158449+1,North White Plains,565,0,,14,1,1
2,246071024607201,246071024607201+1158458+1,North White Plains,567,0,,14,1,1
2,246071024607201,246071024607201+1158460+0,Grand Central,568,1,,3,1,0
2,246071024607201,246071024607201+1158466+0,Grand Central,570,1,,3,1,0
2,246071024607201,246071024607201+1158470+0,Grand Central,572,1,,3,1,0
2,246071024607201,246071024607201+1158485+1,North White Plains,573,0,,14,1,1
2,246071024607201,246071024607201+1158490+0,Grand Central,574,1,,3,1,0
2,246071024607201,246071024607201+1158501+0,Grand Central,578,1,,3,1,0
2,246071024607201,246071024607201+1158503+1,North White Plains,579,0,,14,1,1
2,246071024607201,246071024607201+1158511+0,Grand Central,580,1,,3,1,0
2,246071024607201,246071024607201+1158513+1,North White Plains,581,0,,14,1,1
2,246071024607201,246071024607201+1158515+0,North White Plains,583,0,,14,1,0
2,246071024607201,246071024607201+1158517+0,Grand Central,584,1,,3,1,0
2,246071024607201,246071024607201+1158519+0,North White Plains,585,0,,14,1,0
2,246071024607201,246071024607201+1158526+0,North White Plains,587,0,,14,1,0
2,246071024607201,246071024607201+1158530+0,Grand Central,588,1,,3,1,0
2,246071024607201,246071024607201+1158534+0,North White Plains,591,0,,14,1,0
2,246071024607201,246071024607201+1158536+0,Grand Central,592,1,,3,1,0
2,246071024607201,246071024607201+1158538+0,North White Plains,595,0,,14,1,0
2,246071024607201,246071024607201+1158551+0,Grand Central,600,1,,3,1,0
2,246071024607201,246071024607201+1158553+1,Southeast,601,0,,14,1,1
2,246071024607201,246071024607201+1158555+0,Grand Central,602,1,,3,1,0
2,246071024607201,246071024607201+1158557+1,Southeast,603,0,,14,1,1
2,246071024607201,246071024607201+1158559+1,Grand Central,604,1,,3,1,1
2,246071024607201,246071024607201+1158561+1,Southeast,605,0,,14,1,1
2,246071024607201,246071024607201+1158563+1,Grand Central,606,1,,3,1,1
2,246071024607201,246071024607201+1158565+1,Southeast,607,0,,14,1,1
2,246071024607201,246071024607201+1158567+1,Grand Central,608,1,,3,1,1
2,246071024607201,246071024607201+1158569+1,Southeast,609,0,,14,1,1
2,246071024607201,246071024607201+1158571+1,Grand Central,610,1,,3,1,1
2,246071024607201,246071024607201+1158573+1,Southeast,611,0,,14,1,1
2,246071024607201,246071024607201+1158575+1,Southeast,613,0,,14,1,1
2,246071024607201,246071024607201+1158577+1,Grand Central,614,1,,3,1,1
2,246071024607201,246071024607201+1158579+0,Southeast,615,0,,14,1,0
2,246071024607201,246071024607201+1158581+1,Grand Central,616,1,,3,1,1
2,246071024607201,246071024607201+1158583+0,Southeast,617,0,,14,1,0
2,246071024607201,246071024607201+1158585+1,Grand Central,618,1,,3,1,1
2,246071024607201,246071024607201+1158587+1,Grand Central,620,1,,3,1,1
2,246071024607201,246071024607201+1158591+0,Southeast,621,0,,14,1,0
2,246071024607201,246071024607201+1158593+1,Grand Central,622,1,,3,1,1
2,246071024607201,246071024607201+1158595+1,Grand Central,624,1,,3,1,1
2,246071024607201,246071024607201+1158597+0,Southeast,625,0,,14,1,0
2,246071024607201,246071024607201+1158599+1,Grand Central,626,1,,3,1,1
2,246071024607201,246071024607201+1158600+1,Grand Central,628,1,,3,1,1
2,246071024607201,246071024607201+1158602+0,Southeast,629,0,,14,1,0
2,246071024607201,246071024607201+1158604+1,Grand Central,630,1,,3,1,1
2,246071024607201,246071024607201+1158674+1,Grand Central,632,1,,3,1,1
2,246071024607201,246071024607201+1158720+0,Southeast,633,0,,14,1,0
2,246071024607201,246071024607201+1158767+1,Grand Central,634,1,,3,1,1
2,246071024607201,246071024607201+1158815+0,Southeast,635,0,,14,1,0
2,246071024607201,246071024607201+1158864+1,Grand Central,636,1,,3,1,1
2,246071024607201,246071024607201+1158898+0,Southeast,637,0,,14,1,0
2,246071024607201,246071024607201+1158915+0,Grand Central,638,1,,3,1,0
2,246071024607201,246071024607201+1158917+0,Mt Kisco,639,0,,14,1,0
2,246071024607201,246071024607201+1158923+0,Grand Central,640,1,,3,1,0
2,246071024607201,246071024607201+1158925+0,Southeast,641,0,,14,1,0
2,246071024607201,246071024607201+1158934+0,Southeast,643,0,,14,1,0
2,246071024607201,246071024607201+1158936+0,Grand Central,644,1,,3,1,0
2,246071024607201,246071024607201+1158938+1,Southeast,645,0,,14,1,1
2,246071024607201,246071024607201+1158940+1,Mt Kisco,647,0,,14,1,1
2,246071024607201,246071024607201+1158942+0,Grand Central,648,1,,3,1,0
2,246071024607201,246071024607201+1158944+1,Southeast,649,0,,14,1,1
2,246071024607201,246071024607201+1158971+1,Southeast,651,0,,14,1,1
2,246071024607201,246071024607201+1159008+0,Grand Central,652,1,,3,1,0
2,246071024607201,246071024607201+1159054+1,Mt Kisco,653,0,,14,1,1
2,246071024607201,246071024607201+1159143+1,Southeast,655,0,,14,1,1
2,246071024607201,246071024607201+1159180+0,Grand Central,656,1,,3,1,0
2,246071024607201,246071024607201+1159232+1,Southeast,659,0,,14,1,1
2,246071024607201,246071024607201+1159237+0,Grand Central,660,1,,3,1,0
2,246071024607201,246071024607201+1159239+1,Mt Kisco,661,0,,14,1,1
2,246071024607201,246071024607201+1159241+0,Grand Central,662,1,,3,1,0
2,246071024607201,246071024607201+1159243+1,Brewster,663,0,,14,1,1
2,246071024607201,246071024607201+1159245+0,Grand Central,664,1,,3,1,0
2,246071024607201,246071024607201+1159247+1,Mt Kisco,665,0,,14,1,1
2,246071024607201,246071024607201+1159249+1,Southeast,667,0,,14,1,1
2,246071024607201,246071024607201+1159251+0,Grand Central,668,1,,3,1,0
2,246071024607201,246071024607201+1159253+1,Mt Kisco,669,0,,14,1,1
2,246071024607201,246071024607201+1159255+0,Grand Central,670,1,,3,1,0
2,246071024607201,246071024607201+1159263+1,Southeast,671,0,,14,1,1
2,246071024607201,246071024607201+1159274+0,Grand Central,672,1,,3,1,0
2,246071024607201,246071024607201+1159286+1,Mt Kisco,673,0,,14,1,1
2,246071024607201,246071024607201+1159296+0,Grand Central,674,1,,3,1,0
2,246071024607201,246071024607201+1159338+1,Southeast,677,0,,14,1,1
2,246071024607201,246071024607201+1159347+0,Grand Central,678,1,,3,1,0
2,246071024607201,246071024607201+1159349+1,Southeast,679,0,,14,1,1
2,246071024607201,246071024607201+1159354+0,Grand Central,680,1,,3,1,0
2,246071024607201,246071024607201+1159356+0,Southeast,681,0,,14,1,0
2,246071024607201,246071024607201+1159366+0,Southeast,683,0,,14,1,0
2,246071024607201,246071024607201+1159371+0,Grand Central,684,1,,3,1,0
2,246071024607201,246071024607201+1159378+0,Southeast,685,0,,14,1,0
2,246071024607201,246071024607201+1159385+0,Southeast,687,0,,14,1,0
2,246071024607201,246071024607201+1159393+0,Grand Central,688,1,,3,1,0
2,246071024607201,246071024607201+1159396+0,Southeast,691,0,,14,1,0
2,246071024607201,246071024607201+1159402+0,Grand Central,692,1,,3,1,0
2,246071024607201,246071024607201+1159420+0,Grand Central,696,1,,3,1,0
2,246071024607201,246071024607201+1159434+0,Grand Central,698,1,,3,1,0
1,246071024607201,246071024607201+1159440+0,Grand Central,700,1,,1,1,0
1,246071024607201,246071024607201+1159442+0,Croton-Harmon,701,0,,12,1,0
1,246071024607201,246071024607201+1159445+1,Grand Central,702,1,,1,1,1
1,246071024607201,246071024607201+1159448+1,Grand Central,704,1,,1,1,1
1,246071024607201,246071024607201+1159450+1,Croton-Harmon,705,0,,12,1,1
1,246071024607201,246071024607201+1159454+1,Croton-Harmon,707,0,,12,1,1
1,246071024607201,246071024607201+1159457+1,Grand Central,708,1,,1,1,1
1,246071024607201,246071024607201+1159460+1,Grand Central,710,1,,1,1,1
1,246071024607201,246071024607201+1159462+1,Croton-Harmon,711,0,,12,1,1
1,246071024607201,246071024607201+1159464+1,Grand Central,712,1,,1,1,1
1,246071024607201,246071024607201+1159466+1,Croton-Harmon,713,0,,12,1,1
1,246071024607201,246071024607201+1159468+1,Grand Central,714,1,,1,1,1
1,246071024607201,246071024607201+1159474+1,Croton-Harmon,715,0,,12,1,1
1,246071024607201,246071024607201+1159477+1,Grand Central,716,1,,1,1,1
1,246071024607201,246071024607201+1159482+0,Croton-Harmon,717,0,,12,1,0
1,246071024607201,246071024607201+1159485+1,Grand Central,718,1,,1,1,1
1,246071024607201,246071024607201+1159486+0,Croton-Harmon,719,0,,12,1,0
1,246071024607201,246071024607201+1159488+1,Grand Central,720,1,,1,1,1
1,246071024607201,246071024607201+1159489+0,Croton-Harmon,721,0,,12,1,0
1,246071024607201,246071024607201+1159492+0,Croton-Harmon,725,0,,12,1,0
1,246071024607201,246071024607201+1159494+1,Grand Central,728,1,,1,1,1
1,246071024607201,246071024607201+1159496+0,Croton-Harmon,729,0,,12,1,0
1,246071024607201,246071024607201+1159498+1,Grand Central,732,1,,1,1,1
1,246071024607201,246071024607201+1159500+0,Croton-Harmon,733,0,,12,1,0
1,246071024607201,246071024607201+1159502+1,Grand Central,734,1,,1,1,1
1,246071024607201,246071024607201+1159504+1,Grand Central,736,1,,1,1,1
1,246071024607201,246071024607201+1159506+0,Croton-Harmon,737,0,,12,1,0
1,246071024607201,246071024607201+1159508+1,Grand Central,738,1,,1,1,1
1,246071024607201,246071024607201+1159510+0,Croton-Harmon,739,0,,12,1,0
1,246071024607201,246071024607201+1159512+1,Grand Central,740,1,,1,1,1
1,246071024607201,246071024607201+1159514+0,Croton-Harmon,741,0,,12,1,0
1,246071024607201,246071024607201+1159516+1,Grand Central,742,1,,1,1,1
1,246071024607201,246071024607201+1159518+0,Grand Central,744,1,,1,1,0
1,246071024607201,246071024607201+1159520+1,Croton-Harmon,745,0,,12,1,1
1,246071024607201,246071024607201+1159522+0,Grand Central,746,1,,1,1,0
1,246071024607201,246071024607201+1159524+1,Croton-Harmon,747,0,,12,1,1
1,246071024607201,246071024607201+1159526+1,Croton-Harmon,749,0,,12,1,1
1,246071024607201,246071024607201+1159528+0,Grand Central,750,1,,1,1,0
1,246071024607201,246071024607201+1159530+1,Croton-Harmon,753,0,,12,1,1
1,246071024607201,246071024607201+1159532+0,Grand Central,754,1,,1,1,0
1,246071024607201,246071024607201+1159534+1,Croton-Harmon,755,0,,12,1,1
1,246071024607201,246071024607201+1159536+1,Croton-Harmon,757,0,,12,1,1
1,246071024607201,246071024607201+1159538+0,Grand Central,758,1,,1,1,0
1,246071024607201,246071024607201+1159541+0,Grand Central,760,1,,1,1,0
1,246071024607201,246071024607201+1159543+1,Croton-Harmon,761,0,,12,1,1
1,246071024607201,246071024607201+1159544+0,Grand Central,762,1,,1,1,0
1,246071024607201,246071024607201+1159546+0,Grand Central,764,1,,1,1,0
1,246071024607201,246071024607201+1159548+1,Croton-Harmon,765,0,,12,1,1
1,246071024607201,246071024607201+1159550+0,Grand Central,766,1,,1,1,0
1,246071024607201,246071024607201+1159552+1,Croton-Harmon,767,0,,12,1,1
1,246071024607201,246071024607201+1159554+0,Grand Central,768,1,,1,1,0
1,246071024607201,246071024607201+1159556+1,Croton-Harmon,769,0,,12,1,1
1,246071024607201,246071024607201+1159558+0,Grand Central,770,1,,1,1,0
1,246071024607201,246071024607201+1159560+1,Croton-Harmon,771,0,,12,1,1
1,246071024607201,246071024607201+1159562+0,Grand Central,772,1,,1,1,0
1,246071024607201,246071024607201+1159564+0,Grand Central,774,1,,1,1,0
1,246071024607201,246071024607201+1159566+1,Croton-Harmon,775,0,,12,1,1
1,246071024607201,246071024607201+1159568+0,Grand Central,776,1,,1,1,0
1,246071024607201,246071024607201+1159570+1,Croton-Harmon,777,0,,12,1,1
1,246071024607201,246071024607201+1159572+0,Grand Central,778,1,,1,1,0
1,246071024607201,246071024607201+1159574+0,Grand Central,780,1,,1,1,0
1,246071024607201,246071024607201+1159576+1,Croton-Harmon,781,0,,12,1,1
1,246071024607201,246071024607201+1159578+0,Grand Central,782,1,,1,1,0
1,246071024607201,246071024607201+1159580+0,Croton-Harmon,783,0,,12,1,0
1,246071024607201,246071024607201+1159582+0,Croton-Harmon,785,0,,12,1,0
1,246071024607201,246071024607201+1159584+0,Grand Central,786,1,,1,1,0
1,246071024607201,246071024607201+1159586+0,Croton-Harmon,787,0,,12,1,0
1,246071024607201,246071024607201+1159588+0,Croton-Harmon,789,0,,12,1,0
1,246071024607201,246071024607201+1159590+0,Grand Central,790,1,,1,1,0
1,246071024607201,246071024607201+1159592+0,Croton-Harmon,791,0,,12,1,0
1,246071024607201,246071024607201+1159594+0,Grand Central,792,1,,1,1,0
1,246071024607201,246071024607201+1159596+0,Croton-Harmon,793,0,,12,1,0
1,246071024607201,246071024607201+1159598+0,Grand Central,794,1,,1,1,0
1,246071024607201,246071024607201+1159600+0,Croton-Harmon,795,0,,12,1,0
1,246071024607201,246071024607201+1159616+0,Poughkeepsie,801,0,,12,1,0
1,246071024607201,246071024607201+1159619+0,Grand Central,802,1,,1,1,0
1,246071024607201,246071024607201+1159621+1,Poughkeepsie,803,0,,12,1,1
1,246071024607201,246071024607201+1159623+1,Poughkeepsie,805,0,,12,1,1
1,246071024607201,246071024607201+1159625+1,Grand Central,806,1,,1,1,1
1,246071024607201,246071024607201+1159627+1,Poughkeepsie,807,0,,12,1,1
1,246071024607201,246071024607201+1159629+1,Poughkeepsie,809,0,,12,1,1
1,246071024607201,246071024607201+1159631+1,Grand Central,810,1,,1,1,1
1,246071024607201,246071024607201+1159633+1,Poughkeepsie,813,0,,12,1,1
1,246071024607201,246071024607201+1159635+1,Grand Central,814,1,,1,1,1
1,246071024607201,246071024607201+1159637+1,Grand Central,816,1,,1,1,1
1,246071024607201,246071024607201+1159639+0,Poughkeepsie,817,0,,12,1,0
1,246071024607201,246071024607201+1159641+1,Grand Central,818,1,,1,1,1
1,246071024607201,246071024607201+1159643+0,Poughkeepsie,821,0,,12,1,0
1,246071024607201,246071024607201+1159645+0,Poughkeepsie,825,0,,12,1,0
1,246071024607201,246071024607201+1159647+0,Poughkeepsie,829,0,,12,1,0
1,246071024607201,246071024607201+1159649+1,Grand Central,830,1,,1,1,1
1,246071024607201,246071024607201+1159651+1,Grand Central,832,1,,1,1,1
1,246071024607201,246071024607201+1159653+0,Poughkeepsie,833,0,,12,1,0
1,246071024607201,246071024607201+1159655+1,Grand Central,834,1,,1,1,1
1,246071024607201,246071024607201+1159657+1,Grand Central,836,1,,1,1,1
1,246071024607201,246071024607201+1159658+0,Poughkeepsie,837,0,,12,1,0
1,246071024607201,246071024607201+1159660+1,Grand Central,838,1,,1,1,1
1,246071024607201,246071024607201+1159662+0,Poughkeepsie,839,0,,12,1,0
1,246071024607201,246071024607201+1159664+1,Grand Central,840,1,,1,1,1
1,246071024607201,246071024607201+1159666+0,Poughkeepsie,841,0,,12,1,0
1,246071024607201,246071024607201+1159668+1,Grand Central,842,1,,1,1,1
1,246071024607201,246071024607201+1159670+1,Poughkeepsie,843,0,,12,1,1
1,246071024607201,246071024607201+1159672+0,Grand Central,844,1,,1,1,0
1,246071024607201,246071024607201+1159674+0,Grand Central,846,1,,1,1,0
1,246071024607201,246071024607201+1159676+1,Poughkeepsie,847,0,,12,1,1
1,246071024607201,246071024607201+1159678+1,Poughkeepsie,849,0,,12,1,1
1,246071024607201,246071024607201+1159680+0,Grand Central,850,1,,1,1,0
1,246071024607201,246071024607201+1159682+1,Beacon,851,0,,12,1,1
1,246071024607201,246071024607201+1159684+1,Poughkeepsie,853,0,,12,1,1
1,246071024607201,246071024607201+1159686+0,Grand Central,854,1,,1,1,0
1,246071024607201,246071024607201+1159688+1,Poughkeepsie,855,0,,12,1,1
1,246071024607201,246071024607201+1159690+1,Poughkeepsie,857,0,,12,1,1
1,246071024607201,246071024607201+1159692+0,Grand Central,858,1,,1,1,0
1,246071024607201,246071024607201+1159694+0,Grand Central,862,1,,1,1,0
